prediction,decision,ground_truth,img_name
0.33048203587532043,False,0.0,kos01_Part0
0.34468722343444824,False,0.0,kos01_Part1
0.33245939016342163,False,0.0,kos01_Part2
0.2817113399505615,False,0.0,kos01_Part3
0.32171431183815,False,0.0,kos01_Part4
0.3314787447452545,False,0.0,kos01_Part6
0.3860611915588379,True,0.0,kos01_Part7
0.3446102738380432,False,0.0,kos03_Part0
0.32239943742752075,False,0.0,kos03_Part1
0.30218687653541565,False,0.0,kos03_Part3
0.32153061032295227,False,0.0,kos03_Part4
0.2555069029331207,False,0.0,kos03_Part5
0.260174959897995,False,0.0,kos03_Part6
0.37680453062057495,True,0.0,kos03_Part7
0.3853013813495636,True,0.0,kos04_Part0
0.32292622327804565,False,0.0,kos04_Part1
0.3245505392551422,False,0.0,kos04_Part2
0.33511653542518616,False,0.0,kos04_Part4
0.2812187969684601,False,0.0,kos04_Part5
0.34035220742225647,False,0.0,kos04_Part6
0.29313111305236816,False,0.0,kos04_Part7
0.3021622598171234,False,0.0,kos06_Part0
0.2686929404735565,False,0.0,kos06_Part1
0.3547666668891907,False,0.0,kos06_Part2
0.36136114597320557,True,0.0,kos06_Part3
0.3269212245941162,False,0.0,kos06_Part4
0.2967715263366699,False,0.0,kos06_Part5
0.3164657950401306,False,0.0,kos06_Part6
0.3593703806400299,True,0.0,kos11_Part0
0.3466140627861023,False,0.0,kos11_Part1
0.3305022120475769,False,0.0,kos11_Part2
0.3213043510913849,False,0.0,kos11_Part3
0.37950557470321655,True,0.0,kos11_Part5
0.3314145505428314,False,0.0,kos11_Part6
0.3406272828578949,False,0.0,kos11_Part7
0.30499181151390076,False,0.0,kos17_Part0
0.3868575394153595,True,0.0,kos17_Part1
0.32612141966819763,False,0.0,kos17_Part2
0.3447989225387573,False,0.0,kos17_Part3
0.3219447731971741,False,0.0,kos17_Part4
0.2843324542045593,False,0.0,kos17_Part6
0.3180674612522125,False,0.0,kos17_Part7
0.30292925238609314,False,0.0,kos22_Part0
0.4241919219493866,True,0.0,kos22_Part1
0.3271653354167938,False,0.0,kos22_Part2
0.41285568475723267,True,0.0,kos22_Part3
