prediction,decision,ground_truth,img_name
0.006202990654855967,False,0.0,kos02_Part0
0.0075394692830741405,False,0.0,kos02_Part1
0.009642982855439186,False,0.0,kos02_Part2
0.013807390816509724,False,0.0,kos02_Part3
0.00817347876727581,False,0.0,kos02_Part4
0.013757471926510334,False,0.0,kos02_Part5
0.013030526228249073,False,0.0,kos02_Part7
0.006814769934862852,False,0.0,kos08_Part0
0.00955419521778822,False,0.0,kos08_Part1
0.008089910261332989,False,0.0,kos08_Part3
0.0052717383950948715,False,0.0,kos08_Part4
0.005545113701373339,False,0.0,kos08_Part5
0.007638215087354183,False,0.0,kos08_Part6
0.027035396546125412,False,0.0,kos08_Part7
0.017479699105024338,False,0.0,kos09_Part0
0.008339496329426765,False,0.0,kos09_Part1
0.016386499628424644,False,0.0,kos09_Part2
0.0090788584202528,False,0.0,kos09_Part3
0.017929524183273315,False,0.0,kos09_Part4
0.014169661328196526,False,0.0,kos09_Part5
0.01679508574306965,False,0.0,kos09_Part7
0.01097568403929472,False,0.0,kos10_Part0
0.00989648886024952,False,0.0,kos10_Part1
0.007700761780142784,False,0.0,kos10_Part2
0.012015646323561668,False,0.0,kos10_Part4
0.010654003359377384,False,0.0,kos10_Part5
0.01222749799489975,False,0.0,kos10_Part6
0.017000045627355576,False,0.0,kos10_Part7
0.01625613495707512,False,0.0,kos15_Part0
0.02205435000360012,False,0.0,kos15_Part1
0.00727182487025857,False,0.0,kos15_Part2
0.007344063371419907,False,0.0,kos15_Part4
0.023042822256684303,False,0.0,kos15_Part5
0.021838700398802757,False,0.0,kos15_Part6
0.00928998738527298,False,0.0,kos15_Part7
0.009261483326554298,False,0.0,kos19_Part0
0.0072629498317837715,False,0.0,kos19_Part1
0.22621281445026398,True,0.0,kos19_Part2
0.022229276597499847,False,0.0,kos19_Part3
0.015587869100272655,False,0.0,kos19_Part4
0.018299849703907967,False,0.0,kos19_Part6
0.013210192322731018,False,0.0,kos19_Part7
0.007360312156379223,False,0.0,kos21_Part0
0.013853645883500576,False,0.0,kos21_Part1
0.008044370450079441,False,0.0,kos21_Part2
0.009516807273030281,False,0.0,kos21_Part3
0.013047725893557072,False,0.0,kos21_Part4
0.01481933519244194,False,0.0,kos21_Part6
0.009826566092669964,False,0.0,kos25_Part0
0.0070482101291418076,False,0.0,kos25_Part1
0.007171709556132555,False,0.0,kos25_Part2
0.013449079357087612,False,0.0,kos25_Part3
0.010173081420361996,False,0.0,kos25_Part5
0.010599433444440365,False,0.0,kos25_Part6
0.004971183370798826,False,0.0,kos25_Part7
0.020749062299728394,False,0.0,kos27_Part1
0.01319904439151287,False,0.0,kos27_Part2
0.013681079261004925,False,0.0,kos27_Part3
0.011106149293482304,False,0.0,kos27_Part4
0.012980591505765915,False,0.0,kos27_Part5
0.017752323299646378,False,0.0,kos27_Part6
0.01267683319747448,False,0.0,kos27_Part7
0.032439909875392914,False,0.0,kos28_Part0
0.021458527073264122,False,0.0,kos28_Part1
0.017441503703594208,False,0.0,kos28_Part2
0.01441421452909708,False,0.0,kos28_Part4
0.010177763178944588,False,0.0,kos28_Part5
0.03528274968266487,False,0.0,kos28_Part6
0.0073323966935276985,False,0.0,kos28_Part7
0.010508906096220016,False,0.0,kos30_Part1
0.008944242261350155,False,0.0,kos30_Part2
0.0070437234826385975,False,0.0,kos30_Part3
0.013971966691315174,False,0.0,kos30_Part4
0.016020191833376884,False,0.0,kos30_Part5
0.008983123116195202,False,0.0,kos30_Part6
0.014623665250837803,False,0.0,kos30_Part7
0.013635014183819294,False,0.0,kos37_Part1
0.013232829980552197,False,0.0,kos37_Part2
0.008823718875646591,False,0.0,kos37_Part3
0.0137174092233181,False,0.0,kos37_Part4
0.016420690342783928,False,0.0,kos37_Part5
0.006256763357669115,False,0.0,kos37_Part6
0.018924113363027573,False,0.0,kos37_Part7
0.01126929186284542,False,0.0,kos38_Part2
0.03713587298989296,False,0.0,kos38_Part3
0.026194246485829353,False,0.0,kos38_Part4
0.006875209044665098,False,0.0,kos38_Part5
0.012490352615714073,False,0.0,kos38_Part6
0.006546064745634794,False,0.0,kos38_Part7
0.01905442774295807,False,0.0,kos41_Part0
0.008058812469244003,False,0.0,kos41_Part1
0.012368735857307911,False,0.0,kos41_Part2
0.00741169136017561,False,0.0,kos41_Part3
0.011116758920252323,False,0.0,kos41_Part4
0.05311484634876251,False,0.0,kos41_Part5
0.009033105336129665,False,0.0,kos41_Part6
0.005055765155702829,False,0.0,kos43_Part0
0.01768643409013748,False,0.0,kos43_Part2
0.01874867081642151,False,0.0,kos43_Part3
0.01988462544977665,False,0.0,kos43_Part4
