prediction,decision,ground_truth,img_name
0.5170168876647949,True,0.0,test_good__000
0.5177114605903625,True,0.0,test_good__001
0.5179110169410706,True,0.0,test_good__002
0.5167326331138611,True,0.0,test_good__003
0.516981840133667,True,0.0,test_good__004
0.5141809582710266,False,0.0,test_good__005
0.5158481597900391,True,0.0,test_good__006
0.5149932503700256,True,0.0,test_good__007
0.5170264840126038,True,0.0,test_good__008
0.5182023048400879,True,0.0,test_good__009
0.516388475894928,True,0.0,test_good__010
0.5167984366416931,True,0.0,test_good__011
0.5189128518104553,True,0.0,test_good__012
0.516477644443512,True,0.0,test_good__013
0.5177745819091797,True,0.0,test_good__014
0.5167545080184937,True,0.0,test_good__015
0.5177066922187805,True,0.0,test_good__016
0.5175173282623291,True,0.0,test_good__017
0.5176591873168945,True,0.0,test_good__018
0.5191616415977478,True,0.0,test_good__019
0.5169855952262878,True,0.0,test_good__020
0.5168258547782898,True,0.0,test_good__021
0.5196889042854309,True,0.0,test_good__022
0.5179203748703003,True,1.0,test_bad__crack__001
0.5159392356872559,True,1.0,test_bad__crack__002
0.5161562561988831,True,1.0,test_bad__crack__005
0.5153679847717285,True,1.0,test_bad__crack__006
0.517862856388092,True,1.0,test_bad__crack__007
0.5161362886428833,True,1.0,test_bad__crack__008
0.517973005771637,True,1.0,test_bad__crack__009
0.5300229787826538,True,1.0,test_bad__crack__010
0.5168271064758301,True,1.0,test_bad__crack__012
0.519207775592804,True,1.0,test_bad__crack__015
0.5172697901725769,True,1.0,test_bad__crack__016
0.5164812803268433,True,1.0,test_bad__crack__018
0.516696035861969,True,1.0,test_bad__crack__021
0.515174925327301,True,1.0,test_bad__crack__022
0.5168939828872681,True,1.0,test_bad__faulty_imprint__000
0.5179466009140015,True,1.0,test_bad__faulty_imprint__001
0.5164557099342346,True,1.0,test_bad__faulty_imprint__003
0.5184157490730286,True,1.0,test_bad__faulty_imprint__007
0.5146519541740417,True,1.0,test_bad__faulty_imprint__009
0.5163025856018066,True,1.0,test_bad__faulty_imprint__010
0.5161522030830383,True,1.0,test_bad__faulty_imprint__011
0.5146457552909851,True,1.0,test_bad__faulty_imprint__013
0.5167642831802368,True,1.0,test_bad__faulty_imprint__014
0.5145618915557861,True,1.0,test_bad__faulty_imprint__015
0.5153679847717285,True,1.0,test_bad__faulty_imprint__016
0.5159264802932739,True,1.0,test_bad__faulty_imprint__017
0.5165610313415527,True,1.0,test_bad__faulty_imprint__018
0.5158379673957825,True,1.0,test_bad__faulty_imprint__019
0.5161939859390259,True,1.0,test_bad__faulty_imprint__021
0.5173431634902954,True,1.0,test_bad__poke__000
0.517784833908081,True,1.0,test_bad__poke__001
0.5184652209281921,True,1.0,test_bad__poke__002
0.5180248022079468,True,1.0,test_bad__poke__003
0.5153534412384033,True,1.0,test_bad__poke__004
0.5157694220542908,True,1.0,test_bad__poke__005
0.5177968144416809,True,1.0,test_bad__poke__006
0.5192468762397766,True,1.0,test_bad__poke__007
0.5162739157676697,True,1.0,test_bad__poke__010
0.516494631767273,True,1.0,test_bad__poke__011
0.5159565210342407,True,1.0,test_bad__poke__013
0.5152536034584045,True,1.0,test_bad__poke__014
0.5156261324882507,True,1.0,test_bad__poke__015
0.5159963369369507,True,1.0,test_bad__poke__016
0.5153354406356812,True,1.0,test_bad__poke__017
0.5166192054748535,True,1.0,test_bad__poke__018
0.5161231160163879,True,1.0,test_bad__poke__020
0.5176746845245361,True,1.0,test_bad__scratch__000
0.5165160894393921,True,1.0,test_bad__scratch__001
0.5159991979598999,True,1.0,test_bad__scratch__002
0.5162562131881714,True,1.0,test_bad__scratch__004
0.5168053507804871,True,1.0,test_bad__scratch__006
0.516308069229126,True,1.0,test_bad__scratch__008
0.5158684253692627,True,1.0,test_bad__scratch__010
0.5194685459136963,True,1.0,test_bad__scratch__012
0.5147936940193176,True,1.0,test_bad__scratch__013
0.5163847804069519,True,1.0,test_bad__scratch__014
0.5153695940971375,True,1.0,test_bad__scratch__016
0.515836238861084,True,1.0,test_bad__scratch__017
0.5170959234237671,True,1.0,test_bad__scratch__018
0.5143445730209351,True,1.0,test_bad__scratch__019
0.5167766809463501,True,1.0,test_bad__scratch__021
0.5160102248191833,True,1.0,test_bad__scratch__022
0.5155547261238098,True,1.0,test_bad__squeeze__001
0.5170294642448425,True,1.0,test_bad__squeeze__003
0.5144633650779724,True,1.0,test_bad__squeeze__010
0.5156382918357849,True,1.0,test_bad__squeeze__012
0.5142122507095337,True,1.0,test_bad__squeeze__014
0.5145413279533386,True,1.0,test_bad__squeeze__018
0.5156068205833435,True,1.0,test_bad__squeeze__019
