prediction,decision,ground_truth,img_name
0.34658241271972656,True,0.0,kos02_Part0
0.2942389249801636,False,0.0,kos02_Part1
0.2932662069797516,False,0.0,kos02_Part2
0.2943468689918518,False,0.0,kos02_Part3
0.3357662856578827,True,0.0,kos02_Part4
0.33590230345726013,True,0.0,kos02_Part5
0.32083240151405334,False,0.0,kos02_Part7
0.32474979758262634,True,0.0,kos08_Part0
0.3050905168056488,False,0.0,kos08_Part1
0.31981161236763,False,0.0,kos08_Part3
0.27897411584854126,False,0.0,kos08_Part4
0.3291494846343994,True,0.0,kos08_Part5
0.3499414026737213,True,0.0,kos08_Part6
0.33756741881370544,True,0.0,kos08_Part7
0.3309463858604431,True,0.0,kos09_Part0
0.3052563965320587,False,0.0,kos09_Part1
0.3721868693828583,True,0.0,kos09_Part2
0.29959091544151306,False,0.0,kos09_Part3
0.3126213848590851,False,0.0,kos09_Part4
0.3630772531032562,True,0.0,kos09_Part5
0.28322017192840576,False,0.0,kos09_Part7
0.3217541575431824,False,0.0,kos10_Part0
0.3097778260707855,False,0.0,kos10_Part1
0.32640740275382996,True,0.0,kos10_Part2
0.33159637451171875,True,0.0,kos10_Part4
0.3621091842651367,True,0.0,kos10_Part5
0.32323014736175537,False,0.0,kos10_Part6
0.3193762004375458,False,0.0,kos10_Part7
0.3225148618221283,False,0.0,kos15_Part0
0.33360934257507324,True,0.0,kos15_Part1
0.30754730105400085,False,0.0,kos15_Part2
0.31306779384613037,False,0.0,kos15_Part4
0.3090360164642334,False,0.0,kos15_Part5
0.2970626652240753,False,0.0,kos15_Part6
0.2995785176753998,False,0.0,kos15_Part7
0.304312527179718,False,0.0,kos19_Part0
0.2857017517089844,False,0.0,kos19_Part1
0.31457483768463135,False,0.0,kos19_Part2
0.30247095227241516,False,0.0,kos19_Part3
0.3560425043106079,True,0.0,kos19_Part4
0.2848977744579315,False,0.0,kos19_Part6
0.3378833830356598,True,0.0,kos19_Part7
0.2896369695663452,False,0.0,kos21_Part0
0.3367001712322235,True,0.0,kos21_Part1
0.314665824174881,False,0.0,kos21_Part2
0.30256131291389465,False,0.0,kos21_Part3
0.3459402322769165,True,0.0,kos21_Part4
0.30405327677726746,False,0.0,kos21_Part6
0.33655959367752075,True,0.0,kos25_Part0
0.3458414673805237,True,0.0,kos25_Part1
0.29740503430366516,False,0.0,kos25_Part2
0.32455793023109436,True,0.0,kos25_Part3
0.3418493866920471,True,0.0,kos25_Part5
0.29814156889915466,False,0.0,kos25_Part6
0.32794448733329773,True,0.0,kos25_Part7
0.32419487833976746,True,0.0,kos27_Part1
0.3016135096549988,False,0.0,kos27_Part2
0.27330854535102844,False,0.0,kos27_Part3
0.3204556107521057,False,0.0,kos27_Part4
0.3150045573711395,False,0.0,kos27_Part5
0.302839457988739,False,0.0,kos27_Part6
0.3172883093357086,False,0.0,kos27_Part7
0.3252614140510559,True,0.0,kos28_Part0
0.3255457282066345,True,0.0,kos28_Part1
0.2883264422416687,False,0.0,kos28_Part2
0.3120077848434448,False,0.0,kos28_Part4
0.31973204016685486,False,0.0,kos28_Part5
0.33483126759529114,True,0.0,kos28_Part6
0.310492604970932,False,0.0,kos28_Part7
0.2983922064304352,False,0.0,kos30_Part1
0.29746487736701965,False,0.0,kos30_Part2
0.3369074761867523,True,0.0,kos30_Part3
0.3097034692764282,False,0.0,kos30_Part4
0.31219378113746643,False,0.0,kos30_Part5
0.36629512906074524,True,0.0,kos30_Part6
0.32648539543151855,True,0.0,kos30_Part7
0.3209058344364166,False,0.0,kos37_Part1
0.30393752455711365,False,0.0,kos37_Part2
0.3323339521884918,True,0.0,kos37_Part3
0.32269415259361267,False,0.0,kos37_Part4
0.3203233480453491,False,0.0,kos37_Part5
0.31594085693359375,False,0.0,kos37_Part6
0.3148019313812256,False,0.0,kos37_Part7
0.3134300410747528,False,0.0,kos38_Part2
0.3439236283302307,True,0.0,kos38_Part3
0.316017746925354,False,0.0,kos38_Part4
0.34208881855010986,True,0.0,kos38_Part5
0.3324132561683655,True,0.0,kos38_Part6
0.30682680010795593,False,0.0,kos38_Part7
0.3248113691806793,True,0.0,kos41_Part0
0.3332740366458893,True,0.0,kos41_Part1
0.3059307336807251,False,0.0,kos41_Part2
0.3329523503780365,True,0.0,kos41_Part3
0.3101204037666321,False,0.0,kos41_Part4
0.3239538371562958,True,0.0,kos41_Part5
0.30807605385780334,False,0.0,kos41_Part6
0.31739139556884766,False,0.0,kos43_Part0
0.30454185605049133,False,0.0,kos43_Part2
0.2763162851333618,False,0.0,kos43_Part3
0.3164885342121124,False,0.0,kos43_Part4
0.30678707361221313,False,0.0,kos43_Part5
0.3168821334838867,False,0.0,kos43_Part6
0.3230152428150177,False,0.0,kos43_Part7
0.3456701934337616,True,0.0,kos46_Part0
0.3437236249446869,True,0.0,kos46_Part1
0.33865341544151306,True,0.0,kos46_Part2
0.31155920028686523,False,0.0,kos46_Part3
0.3729219138622284,True,0.0,kos46_Part4
0.3412347435951233,True,0.0,kos46_Part5
0.2879892885684967,False,0.0,kos46_Part6
0.31642594933509827,False,0.0,kos47_Part0
0.32894012331962585,True,0.0,kos47_Part1
0.3463779389858246,True,0.0,kos47_Part3
0.3014732301235199,False,0.0,kos47_Part4
0.3206826150417328,False,0.0,kos47_Part5
0.3024933934211731,False,0.0,kos47_Part6
0.30762264132499695,False,0.0,kos47_Part7
0.3234577775001526,True,1.0,kos02_Part6
0.32358187437057495,True,1.0,kos08_Part2
0.340576171875,True,1.0,kos09_Part6
0.37453263998031616,True,1.0,kos10_Part3
0.36245018243789673,True,1.0,kos15_Part3
0.30677691102027893,False,1.0,kos19_Part5
0.3032291531562805,False,1.0,kos21_Part5
0.2947790324687958,False,1.0,kos25_Part4
0.36276260018348694,True,1.0,kos27_Part0
0.3267195224761963,True,1.0,kos28_Part3
0.3432023525238037,True,1.0,kos30_Part0
0.3317837715148926,True,1.0,kos37_Part0
0.3572465479373932,True,1.0,kos38_Part0
0.3043786287307739,False,1.0,kos38_Part1
0.32447853684425354,True,1.0,kos41_Part7
0.3399910628795624,True,1.0,kos43_Part1
0.3364565074443817,True,1.0,kos46_Part7
0.31484872102737427,False,1.0,kos47_Part2
